observableId	preequilibrationConditionId	simulationConditionId	simulation	time	observableParameters	noiseParameters	observableTransformation	noiseDistribution	experimentId	datasetId	replicateId
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__6	1576.93913969627	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__1	1936.39807908947	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__2	1908.4447919862	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__3	1737.11866967173	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__4	1565.92852483987	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__5	1538.63655320481	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__6	1576.93913969627	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__1	1936.39807908947	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__2	1908.4447919862	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__3	1737.11866967173	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__4	1565.92852483987	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__5	1538.63655320481	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk__6	1576.93913969627	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__1	1089.23538155361	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__2	1083.53112436895	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__3	1061.99413048884	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__4	1026.07936144339	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__5	1013.07580350495	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__6	1047.85479466147	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__1	1089.23538155361	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__2	1083.53112436895	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__3	1061.99413048884	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__4	1026.07936144339	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__5	1013.07580350495	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__6	1047.85479466147	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__1	1089.23538155361	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__2	1083.53112436895	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__3	1061.99413048884	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__4	1026.07936144339	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__5	1013.07580350495	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl__6	1047.85479466147	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_ctrl	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__1	1873.88041369939	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__2	1758.03150016002	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__3	1470.6366021206	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__4	1268.84381405641	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__5	1207.87522760343	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__6	1189.920790657	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__1	1873.88041369939	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__2	1758.03150016002	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__3	1470.6366021206	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__4	1268.84381405641	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__5	1207.87522760343	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__6	1189.920790657	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg344
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__1	1873.88041369939	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__2	1758.03150016002	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__3	1470.6366021206	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__4	1268.84381405641	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__5	1207.87522760343	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk__6	1189.920790657	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	Drg345
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__1	1095.05885646519	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__2	1090.6032506639	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__3	1072.88393739559	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__4	1040.19168415483	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__5	1025.86282675153	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__6	1055.22979190438	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg343
pRII_Microscopy	control	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl__1	1095.05885646519	65	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;b_pRII_global;rel_open;xi_rel_open	s_pRII_JI09_150302_Drg345_343_CycNuc;s_pRII_global;rho_pRII_Microscopy	lin	normal	JI09_150302_Drg345_343_CycNuc	JI09_150302_Drg345_343_CycNuc__Rp8_pCPT_cAMPS_pAB_and_ctrl	Drg344
